"REF_DATE","GEO","DGUID","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","29.209","","","","3"
"2022-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.354","","","","3"
"2022-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","27.855","","","","3"
"2022-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","11.682","","","","3"
"2022-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.305","","","","3"
"2022-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","10.377","","","","3"
"2022-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","12.457","","","","3"
"2022-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.243","","","","3"
"2022-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.214","","","","3"
"2023-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","16.165","","","","3"
"2023-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.336","","","","3"
"2023-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.829","","","","3"
"2023-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","11.583","","","","3"
"2023-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.092","","","","3"
"2023-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","10.491","","","","3"
"2023-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","10.063","","","","3"
"2023-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","0.970","","","","3"
"2023-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","9.093","","","","3"
"2023-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","14.118","","","","3"
"2023-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","0.812","","","","3"
"2023-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.306","","","","3"
"2023-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","9.277","","","","3"
"2023-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","0.906","","","","3"
"2023-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","8.371","","","","3"
"2023-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","10.108","","","","3"
"2023-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.076","","","","3"
"2023-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","9.032","","","","3"
"2023-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","11.322","","","","3"
"2023-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.179","","","","3"
"2023-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","10.143","","","","3"
"2023-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","16.342","","","","3"
"2023-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","0.987","","","","3"
"2023-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","15.355","","","","3"
"2023-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","31.769","","","","3"
"2023-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.018","","","","3"
"2023-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","30.751","","","","3"
"2023-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","18.213","","","","3"
"2023-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.083","","","","3"
"2023-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.130","","","","3"
"2023-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","12.775","","","","3"
"2023-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.020","","","","3"
"2023-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.755","","","","3"
"2023-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","21.382","","","","3"
"2023-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","0.853","","","","3"
"2023-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","20.529","","","","3"
"2024-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","14.975","","","","3"
"2024-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.163","","","","3"
"2024-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.812","","","","3"
"2024-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","10.438","","","","3"
"2024-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.089","","","","3"
"2024-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","9.349","","","","3"
"2024-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","9.994","","","","3"
"2024-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.102","","","","3"
"2024-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","8.892","","","","3"
"2024-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","13.763","","","","3"
"2024-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","0.697","","","","3"
"2024-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.066","","","","3"
"2024-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","28.275","","","","3"
"2024-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.462","","","","3"
"2024-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","26.813","","","","3"
"2024-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","34.944","","","","3"
"2024-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","0.965","","","","3"
"2024-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","33.979","","","","3"
"2024-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","8.815","","","","3"
"2024-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","0.967","","","","3"
"2024-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","7.848","","","","3"
"2024-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","15.656","","","","3"
"2024-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.431","","","","3"
"2024-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.225","","","","3"
"2024-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","13.051","","","","3"
"2024-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.136","","","","3"
"2024-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.915","","","","3"
"2024-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","16.428","","","","3"
"2024-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.155","","","","3"
"2024-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","15.273","","","","3"
"2024-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","31.302","","","","3"
"2024-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.186","","","","3"
"2024-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","30.116","","","","3"
"2024-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","13.353","","","","3"
"2024-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.156","","","","3"
"2024-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.197","","","","3"
"2025-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","31.117","","","","3"
"2025-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.805","","","","3"
"2025-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","29.312","","","","3"
"2025-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","11.094","","","","3"
"2025-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.152","","","","3"
"2025-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","9.942","","","","3"
"2025-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","23.633","","","","3"
"2025-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","0.958","","","","3"
"2025-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","22.675","","","","3"
"2025-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","22.884","","","","3"
"2025-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.303","","","","3"
"2025-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","21.581","","","","3"
"2025-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","31.620","","","","3"
"2025-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.243","","","","3"
"2025-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","30.377","","","","3"
"2025-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","32.021","","","","3"
"2025-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.183","","","","3"
"2025-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","30.838","","","","3"
"2025-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","28.216","","","","3"
"2025-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.314","","","","3"
"2025-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","26.902","","","","3"
"2025-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","20.378","","","","3"
"2025-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.292","","","","3"
"2025-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","19.086","","","","3"
"2025-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","30.947","","","","3"
"2025-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.269","","","","3"
"2025-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","29.678","","","","3"
"2025-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","33.618","","","","3"
"2025-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.498","","","","3"
"2025-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","32.120","","","","3"
"2025-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","39.024","","","","3"
"2025-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.400","","","","3"
"2025-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","37.624","","","","3"
"2025-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","29.058","","","","3"
"2025-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.013","","","","3"
"2025-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","27.045","","","","3"
"2026-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","17.550","","","","3"
"2026-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.313","","","","3"
"2026-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.237","","","","3"
"2026-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","12.990","","","","3"
"2026-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.272","","","","3"
"2026-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.718","","","","3"
"2026-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","29.662","","","","3"
"2026-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","0.977","","","","3"
"2026-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","28.685","","","","3"
"2026-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","28.048","","","","3"
"2026-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.159","","","","3"
"2026-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","26.889","","","","3"
"2026-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","37.231","","","","3"
"2026-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.475","","","","3"
"2026-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","35.756","","","","3"
